Date,price,returns,SMA_S,SMA_L,position,strategy,creturns,cstrategy
2010-05-24,25.729999542236328,-0.0025230691517117206,26.966300010681152,27.082250061035158,-1,0.0025230691517117206,1.1639900508965706,1.013443835381072
2010-05-25,25.309999465942383,-0.01645805504622841,26.935999984741212,27.085450057983397,-1,0.01645805504622841,1.1449898208584994,1.0302611604368246
2010-05-26,25.040000915527344,-0.010724970661885195,26.899799995422363,27.087050065994262,-1,0.010724970661885195,1.1327754550586202,1.0413701464470593
2010-05-27,25.614999771118164,0.022703525661213697,26.873699989318848,27.092525062561034,-1,-0.022703525661213697,1.1587876182569121,1.0179937401302943
2010-05-28,25.700000762939453,0.0033129131318292227,26.848199996948242,27.099875068664552,-1,-0.0033129131318292227,1.1626329470776107,1.0146267955773696
2010-06-01,25.645000457763672,-0.0021423828962856017,26.813600006103517,27.107800073623658,-1,0.0021423828962856017,1.16014480836172,1.016802844803346
2010-06-02,26.204999923706055,0.021601590651454526,26.792299995422365,27.11765007019043,-1,-0.021601590651454526,1.1854784196505321,0.9950738216506513
2010-06-03,26.375,0.006466362453528071,26.766800003051756,27.127775068283082,-1,-0.006466362453528071,1.1931689910060812,0.9886600728127851
2010-06-04,25.635000228881836,-0.028457977632076924,26.733300018310548,27.13442506790161,-1,0.028457977632076924,1.1596924116601175,1.017199500199677
2010-06-07,25.399999618530273,-0.009209455158156021,26.69330001831055,27.138025064468383,-1,0.009209455158156021,1.1490613048870755,1.0266106225219718
2010-06-08,25.780000686645508,0.01484986513985756,26.66240001678467,27.143375072479248,-1,-0.01484986513985756,1.1662520344045841,1.0114782283130421
2010-06-09,25.674999237060547,-0.004081298046499494,26.628199996948243,27.14697506904602,-1,0.004081298046499494,1.1615019121806802,1.0156148079957084
2010-06-10,26.225000381469727,0.02119544272903862,26.60400001525879,27.155450067520142,-1,-0.02119544272903862,1.1863832130537377,0.9943149300719222
2010-06-11,25.825000762939453,-0.01537012428002238,26.57050003051758,27.162725067138673,-1,0.01537012428002238,1.168287776418872,1.0097157270120132
2010-06-14,25.7549991607666,-0.002714294116084889,26.532600021362306,27.168550062179566,-1,0.002714294116084889,1.1651209995076535,1.0124601153223665
2010-06-15,26.09000015258789,0.012923354564870208,26.50580001831055,27.175400066375733,-1,-0.012923354564870208,1.1802759870108739,0.9994599182802502
2010-06-16,26.200000762939453,0.0042073348897200755,26.486900024414062,27.183750066757202,-1,-0.0042073348897200755,1.185252264442655,0.995263689355392
2010-06-17,26.18000030517578,-0.0007636677482945074,26.472300033569336,27.19272506713867,-1,0.0007636677482945074,1.1843474710394497,0.996024030423025
2010-06-18,26.155000686645508,-0.0009553690630739573,26.457800064086914,27.202175073623657,-1,0.0009553690630739573,1.1832165224283673,0.9969760556630883
2010-06-21,26.239999771118164,0.003244552277748458,26.436700057983398,27.208875074386597,-1,-0.003244552277748458,1.1870617649632176,0.993746556703039
2010-06-22,26.229999542236328,-0.00038117892638790137,26.413700065612794,27.21607506752014,-1,0.00038117892638790137,1.186609368261615,0.9941254241521812
2010-06-23,26.1200008392334,-0.004202439888723849,26.385900077819823,27.22180006980896,-1,0.004202439888723849,1.1816331771156818,0.9983119671753622
2010-06-24,25.899999618530273,-0.00845838256121447,26.354400062561034,27.225275068283082,-1,0.00845838256121447,1.1716806222521197,1.0067918843435457
2010-06-25,25.1299991607666,-0.030180635817109273,26.314400062561035,27.224350061416626,-1,0.030180635817109273,1.136846852801348,1.0376406801138052
2010-06-28,25.540000915527344,0.016183568291373643,26.275500068664552,27.225600061416625,-1,-0.016183568291373643,1.1553947724236646,1.0209831043735027
2010-06-29,25.165000915527344,-0.014791709841893486,26.225600090026855,27.22265007019043,-1,0.014791709841893486,1.1384302843998815,1.0361974357945607
2010-06-30,25.059999465942383,-0.0041812484525377835,26.182100067138673,27.217550067901612,-1,0.0041812484525377835,1.1336801621759776,1.0405391051933377
2010-07-01,25.014999389648438,-0.0017973076160188793,26.14050006866455,27.211500062942505,-1,0.0017973076160188793,1.1316444201616898,1.0424109556935583
2010-07-02,25.024999618530273,0.0003996894169934939,26.097900047302247,27.204950065612792,-1,-0.0003996894169934939,1.1320968168632926,1.041994398318742
2010-07-06,25.21500015258789,0.0075637516224230095,26.063400039672853,27.19747507095337,-1,-0.0075637516224230095,1.1406921816220468,1.0341427429164998
2010-07-07,25.735000610351562,0.020412895241344806,26.04080005645752,27.191750078201295,-1,-0.020412895241344806,1.1642162923902963,1.0132468934136538
2010-07-08,26.209999084472656,0.018289025583348457,26.036300048828124,27.190300073623657,-1,-0.018289025583348457,1.1857045748584099,0.9948840263746941
2010-07-09,26.200000762939453,-0.0003815425179776362,26.026700057983398,27.18917508125305,-1,0.0003815425179776362,1.1852522644426553,0.9952636893553919
